Emblem_ID,Factory_CName,Factory_Address,Factory_Tel,Factory_Fax,Factory_Director,Material_Name,PType_Name,Product_Name
150181,統一企業股份有限公司新市廠(乳品),台南市新市區大營里7號,06-5991511#8432,06-5990483,羅智先,乳品,鮮乳,家樂福優質鮮乳(無調整)
133807,高雄市梓官區漁會,高雄市梓官區信柯村漁港二路32號,07-6176110,07-6176132,蕭清山,水產加工品,冷凍水產品,冷凍烏魚丁
124501,富士鮮品股份有限公司-二廠,雲林縣斗南鎮小東里大同路563巷37號,05-5970661,,鄭嘉仁,生鮮截切蔬果,冷凍蔬菜類,冷凍玉米粒
120302,保證責任嘉義市嘉全果菜生產合作社,嘉義市林森東路367-45號,05-2761310,05-2778406,林金城,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類
017089,嘉一香食品股份有限公司屏東廠,屏東縣崁頂鄉崁頂村中正路1-1號,08-8630863,08-8630862,陳國訓,肉品,肉酥,海苔純肉酥
136104,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍烏魚(丁、片、塊)
016506,友宏有限公司,高雄市阿蓮區港後村崙頂1-10號,07-6317135,07-6320636,吳珮瑜,肉品,冷凍鴨肉,冷凍鴨肉
018203,亦盛實業有限公司,屏東縣萬丹鄉社中村大義路9號,(08)7075575,(08)7075572,林家宏,肉品,冷藏雞肉,冷藏雞肉
134711,展昇生鮮企業股份有限公司,雲林縣斗六市斗工六路6號,05-5575989,05-5571708,鄭武仁,水產加工品,冷凍水產品,冷凍新一夜干秋刀魚
150202,統一企業股份有限公司楊梅廠,桃園市楊梅區水美里民富路一段301號,03-478-4143,03-478-4616,羅智先,乳品,鮮乳,瑞穗鮮乳(悠旅生活事業專用)
012503,勝威食品企業有限公司,基隆市中山區中和路2之1號1樓,02-24202878,,,肉品,冷藏雞肉,冷藏雞肉
010102,台灣農畜產工業股份有限公司,屏東縣屏東市建國路480號,08-7520525,08-7556980,張華欣,肉品,冷凍豬肉,冷凍豬肉
111301,隆昌牧場,彰化縣北斗鎮大新路340巷25號,04-8870858,04-8876206,邱石崇,蛋品,生鮮蛋品,鮮力蛋
123903,正暘農產股份有限公司,雲林縣西螺鎮中山路285號,05-586-3216,05-586-2489,李宗穎,生鮮截切蔬果,生鮮截切花果類,生鮮截切花果類
090219,大安工研食品工廠股份有限公司,新北市淡水區行忠路168號,02-2622-2658,02-2621-3222,許嘉興,釀造食品,釀造食醋類,工研白醋
021465,桂冠實業股份有限公司,新北市中和區橋和路60號,02-22252645,02-22236410,王亞倫,冷凍食品,調理冷凍食品-冷凍麵食類製品,冷凍醬燒小肉包
015803,農生企業股份有限公司,屏東縣里港鄉載興村新民路11-6號,08-7753131,08-7754556,楊世昌,肉品,冷藏雞肉,冷藏雞肉
133811,高雄市梓官區漁會,高雄市梓官區信柯村漁港二路32號,07-6176110,07-6176132,蕭清山,水產加工品,冷凍水產品,冷凍紅魽魚片
011525,新東陽股份有限公司大園廠,桃園市大園區大工路11號,03-3866317,03-3866370,麥寬成,肉品,中式香腸,DHA原味香腸
016321,復進企業股份有限公司,屏東縣內埔鄉內埔工業區建業路1號,08-7783501#3,08-7783500,黃美足,肉品,調理肉製品,冷凍醃漬肉丁
120201,保證責任雲林縣新湖合作農場(生鮮截切蔬菜),雲林縣褒忠鄉新湖村復興路17-2號,05-6972425,05-6974949,陳清山,生鮮截切蔬果,生鮮截切生菜沙拉類,生鮮截切生菜沙拉類
131502,宏益冷凍食品股份有限公司,屏東縣內埔鄉豐田村建邦路6號,08-7783681,08-7783686,蔡秋棠,水產加工品,冷凍水產品,冷凍台灣鯛魚片
022457,奇美食品股份有限公司,高雄市湖內區公館里中山路2段51號,07-6993901,07-6993020,宋光夫,冷凍食品,調理冷凍食品-冷凍麵食類製品,冷凍蟹黃風味燒賣
101113,宜蘭食品工業股份有限公司廣興廠,宜蘭縣冬山鄉廣興村廣興路680巷190號,03-9514457分機51,03-9514459,李玉生,點心食品,米果製品類,岩塚仙貝經濟包
010142,台灣農畜產工業股份有限公司農科廠,屏東縣長治鄉德和村神農東路28號,08-7625088,08-7626088,,肉品,含肉顆粒乳化型西式香腸,台畜德式香腸-黑胡椒(粗顆粒)
011529,新東陽股份有限公司大園廠,桃園市大園區大工路11號,03-3866317,03-3866370,麥寬成,肉品,肉酥,黑豬海苔肉鬆
042303,泉順碾米工廠後龍廠,苗栗縣後龍鎮中華路1016號,037-725156,037-725158,李滄堯,食米,優良農產品良質米-白米,好的米人生六大圓滿系列-成功稻
110881,千佑畜牧場,彰化縣竹塘鄉新廣村光明路新庄巷53號,04-8971278,04-8971788,詹茂進,蛋品,生鮮蛋品,台農農選白玉
090240,大安工研食品工廠股份有限公司,新北市淡水區行忠路168號,02-2622-2658,02-2621-3222,許嘉興,釀造食品,釀造食醋類,工研益壽多蔓越莓健康酢
016583,友宏有限公司,高雄市阿蓮區港後村崙頂1-10號,07-6317135,07-6320636,吳珮瑜,肉品,冷藏雞肉,冷藏雞肉
131503,宏益冷凍食品股份有限公司,屏東縣內埔鄉豐田村建邦路6號,08-7783681,08-7783686,蔡秋棠,水產加工品,冷凍水產品,冷凍蒲燒台灣鯛魚腹排
013628,富統食品股份有限公司,屏東縣萬丹鄉泉順街439巷37號,08-7772747,08-7775440,黃美麗,肉品,調理肉製品,大阪城雞排
013805,瑞輝食品股份有限公司,桃園市大園區大工路13號,03-3868190,03-3868192,許嘉麟,肉品,乳化型西式香腸,瑞輝熱狗
022417,奇美食品股份有限公司,高雄市湖內區公館里中山路2段51號,07-6993901,07-6993020,宋光夫,冷凍食品,調理冷凍食品-冷凍麵食類製品,冷凍芋泥包子
011718,津谷食品股份有限公司埤頭廠,彰化縣埤頭鄉埤頭村斗苑東路525號,04-8929939,04-8922099,張吉銓,肉品,中式乳化型製品,貢丸
016301,復進企業股份有限公司,屏東縣內埔鄉內埔工業區建業路1號,08-7783501#3,08-7783500,黃美足,肉品,冷藏豬肉,冷藏豬肉
017818,嘉一香食品股份有限公司樹林廠,新北市樹林區俊安街43號,02-26894911,02-26895910,陳國訓,肉品,調理肉製品,蒜香梅花豬排
019311,家福股份有限公司五甲分公司(PC),高雄市鳳山區林森路291號,07-713-8508,07-713-7549,羅智先,肉品,冷藏豬肉,冷藏豬肉
012612,臺灣菸酒股份有限公司屏東酒廠,屏東縣內埔鄉豐田村建國路34號,08-7781640,08-7796880,張國棟,肉品,調理肉製品,台酒花雕蹄膀
090222,大安工研食品工廠股份有限公司,新北市淡水區行忠路168號,02-2622-2658,02-2621-3222,許嘉興,釀造食品,釀造食醋類,紅酢
016901,泰安食品股份有限公司屏東廠,屏東縣新園鄉新園村媽祖路407巷89號及89-1號2、3、4樓,08-8686789,,張宏象,肉品,冷藏豬肉,冷藏豬肉
040215,壽米屋企業有限公司二林廠,彰化縣二林鎮南光里儒林路2-3號,04-8965111,04-8960105,余姈靜,食米,優良農產品良質米-糙米,鹿鳴糙米
120208,保證責任雲林縣新湖合作農場(生鮮截切蔬菜),雲林縣褒忠鄉新湖村復興路17-2號,05-6972425,05-6974949,陳清山,生鮮截切蔬果,生鮮截切根莖類,生鮮截切根莖類
155201,速易達國際開發有限公司,高雄市路竹區東安路36巷1078號,07-6118758,,,乳品,鮮羊乳,新生活鮮羊乳
041701,臺中市霧峰區農會,台中市霧峰區四德路382號 ,04-23303171,04-23333960,黃景建,食米,優良農產品良質米-白米,CAS台灣好米-霧峰香米1kg
120203,保證責任雲林縣新湖合作農場(生鮮截切蔬菜),雲林縣褒忠鄉新湖村復興路17-2號,05-6972425,05-6974949,陳清山,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類(小包裝)
111201,永順興牧場,台南市六甲區菁埔里337號,06-6982773,06-6898648,顏瑞坤,蛋品,生鮮蛋品,正順興動物福利蛋
118001,大毅蛋品有限公司,台南市歸仁區西埔里大埔路二段8巷66號,06-2711896,06-2711906,黃宗奇,蛋品,冷藏液蛋,冷藏殺菌全蛋液
019309,家福股份有限公司中清分公司(PC),台中市西屯區中清路三段436號,(04)2426-2555,(04)2426-2556,羅智先,肉品,冷藏豬肉,冷藏豬肉
018302,永新肉品興業有限公司,屏東市工業四路3號,087210305,087222109,,肉品,冷凍豬肉,冷凍豬肉
110882,千佑畜牧場,彰化縣竹塘鄉新廣村光明路新庄巷53號,04-8971278,04-8971788,詹茂進,蛋品,生鮮蛋品,養力紅仁卵
027009,欣冠食品股份有限公司,高雄市大寮區大寮里利民街30號,07-7888099,07-7889161,陳文安,冷凍食品,調理冷凍食品-冷凍麵食類製品,冷凍熟小籠湯包
028809,源鴻億食品有限公司,屏東縣里港鄉中和村中和路3-25號,08-7734188,08-7734187,陳文和,冷凍食品,調理冷凍食品-冷凍水產煉製品類製品,冷凍魷魚焿
016803,大成長城企業股份有限公司柳營肉品廠,臺南市柳營區士林里長榮路六段501號,06-6224201,,韓家宇,肉品,冷藏雞肉,冷藏雞肉
042901,斗南鎮農會糧食工廠第二廠 ,雲林縣斗南鎮田頭里延平北路111號,05-5968583,05-5968603,張燕容,食米,優良農產品良質米-白米,CAS首選好米
028805,源鴻億食品有限公司,屏東縣里港鄉中和村中和路3-25號,08-7734188,08-7734187,陳文和,冷凍食品,調理冷凍食品-冷凍水產煉製品類製品,冷凍魷魚丸
017502,欣樂食品股份有限公司,屏東縣長治鄉繁昌村中山路152號,08-7629855,08-7629875,張華欣,肉品,冷凍豬肉,冷凍豬肉
134712,展昇生鮮企業股份有限公司,雲林縣斗六市斗工六路6號,05-5575989,05-5571708,鄭武仁,水產加工品,冷凍水產品,一口味味凍鮮魚排
120401,保證責任雲林縣庄西合作農場,雲林縣崙背鄉水尾村新生路23-1號,05-5989637,05-5987920,莊錦癸,生鮮截切蔬果,生鮮截切葉菜類,生鮮截切葉菜類-菠菜
017501,欣樂食品股份有限公司,屏東縣長治鄉繁昌村中山路152號,08-7629855,08-7629875,張華欣,肉品,冷藏豬肉,冷藏豬肉
130402,祐全產業股份有限公司,屏東縣新園鄉五房村龍洲路50號,08-8690405,08-8690504,洪宜一,水產加工品,冷凍水產品,冷凍蒲燒鰻
023180,台灣欣榮食品股份有限公司,高雄市旗山區旗南一路磚廠巷16號,07-6625848 ,07-6625846,陳文安,冷凍食品,調理冷凍食品-冷凍麵食類製品,冷凍手工韭菜豬肉水餃
018833,高津食品股份有限公司,屏東縣內埔鄉豐田村延平路131號,08-7788368,08-7783339,李晏彰,肉品,乳化型西式香腸,大熱狗
101825,福記冷凍食品股份有限公司(點心食品),高雄市路竹區中山路268號,07-6962329,07-6962046,林鳳春,點心食品,點心食品,阿薩姆茶葉蛋
070304,榮祺食品工業股份有限公司雲林廠,雲林縣元長鄉下寮村興工街9號,05-7861923,05-7861949,楊棋幃,冷藏調理食品,冷藏醃漬蔬果製品,大將菜冷藏幼姜
133818,高雄市梓官區漁會,高雄市梓官區信柯村漁港二路32號,07-6176110,07-6176132,蕭清山,水產加工品,冷凍水產品,冷凍劍旗魚丁
090223,大安工研食品工廠股份有限公司,新北市淡水區行忠路168號,02-2622-2658,02-2621-3222,許嘉興,釀造食品,釀造食醋類,益壽多健康酢(檸檬口味)
070302,榮祺食品工業股份有限公司雲林廠,雲林縣元長鄉下寮村興工街9號,05-7861923,05-7861949,楊棋幃,冷藏調理食品,冷藏醃漬蔬果製品,冷藏生鮮牛蒡絲
101827,福記冷凍食品股份有限公司(點心食品),高雄市路竹區中山路268號,07-6962329,07-6962046,林鳳春,點心食品,點心食品,起司蛋
135808,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍牛港鰺魚片
101813,福記冷凍食品股份有限公司(點心食品),高雄市路竹區中山路268號,07-6962329,07-6962046,林鳳春,點心食品,點心食品,醍醐大師黑胡椒香鐵蛋(雞蛋)
016203,金豐盛食品股份有限公司永康二廠,台南市永康區中正一街26號,062531585,062531595,柯呈河,肉品,冷藏雞肉,冷藏雞肉
027008,欣冠食品股份有限公司,高雄市大寮區大寮里利民街30號,07-7888099,07-7889161,陳文安,冷凍食品,調理冷凍食品-冷凍麵食類製品,冷凍熟韭菜水餃
135822,海冠有限公司,屏東縣東港鎮船頭里大同路296號,08-8335858,08-8310988,林韋宏,水產加工品,冷凍水產品,冷凍旗魚丁(OEM)
010882,大成長城企業股份有限公司食品廠嘉義廠,嘉義縣鹿草鄉馬稠後園區二路15號,(05)362-1111,,蔡周益,肉品,調理肉製品,大成燒烤二節翅 
150802,味全食品工業股份有限公司高雄廠,高雄市路竹區北嶺里中山南路51號,07-6976716,07-6074195,陳宏裕,乳品,鮮乳,林鳳營低脂鮮乳
016503,友宏有限公司,高雄市阿蓮區港後村崙頂1-10號,07-6317135,07-6320636,吳珮瑜,肉品,冷藏雞肉,冷藏雞肉
040211,壽米屋企業有限公司二林廠,彰化縣二林鎮南光里儒林路2-3號,04-8965111,04-8960105,余姈靜,食米,優良農產品良質米-白米,台灣珍珠米
120303,保證責任嘉義市嘉全果菜生產合作社,嘉義市林森東路367-45號,05-2761310,05-2778406,林金城,生鮮截切蔬果,生鮮截切花果類,生鮮截切花果類
017034,嘉一香食品股份有限公司屏東廠,屏東縣崁頂鄉崁頂村中正路1-1號,08-8630863,08-8630862,陳國訓,肉品,肉乾,豬肉乾
019303,家福股份有限公司經國分公司,桃園市經國路369號,03-316-0676,03-346-4704,羅智先,肉品,冷藏豬肉,冷藏豬肉
020302,立品食品有限公司,高雄市大社區中正路315巷70、72、76號,07-352-0825,07-353-7033,鄭清月,冷凍食品,調理冷凍食品-冷凍水產煉製品類製品,冷凍虱目魚丸
019301,家福股份有限公司花蓮分公司,花蓮縣新城鄉嘉里路15號B1,03-826-7979,03-826-2866,羅智先,肉品,冷藏豬肉,冷藏豬肉
042309,泉順碾米工廠後龍廠,苗栗縣後龍鎮中華路1016號,037-725156,037-725158,李滄堯,食米,優良農產品良質米-白米,愛上好的米(1kg，2kg，3kg)
123503,宏遠國際餐飲股份有限公司,新北市五股區五股工業區五權路54號,02-22900198,02-22900005,鄭伊珊,生鮮截切蔬果,生鮮截切花果類,生鮮截切花果類-小黃瓜
118003,大毅蛋品有限公司,台南市歸仁區西埔里大埔路二段8巷66號,06-2711896,06-2711906,黃宗奇,蛋品,冷藏液蛋,冷藏殺菌蛋黃液
161901,明昇木業,嘉義市西區世賢路一段580巷310號,052326186,052339102,李明生,林產加工品,木製材品,柳杉製材品
030813,佳美食品工業股份有限公司,台中市大里區大衛路56號,04-24063155,04-35061431,游子軒,果蔬汁,果蔬汁產品,OJUICE芭樂檸檬綜合果蔬汁
012403,大成長城企業股份有限公司柳營肉品二廠,台南市柳營區士林里長榮路六段513號,06-6224201,06-6223800,,肉品,冷藏雞肉,冷藏雞肉
018204,亦盛實業有限公司,屏東縣萬丹鄉社中村大義路9號,(08)7075575,(08)7075572,林家宏,肉品,冷凍雞肉,冷凍雞肉
016105,振聲農業科技股份有限公司,屏東縣鹽埔鄉新二村維新路168-8號,08-7933121,08-7933125,邱順天,肉品,冷藏鴨肉,冷藏鴨肉
155003,辰頴股份有限公司,台南市新營區五福路134號,06-6534701,06-6522224,林宗盟,乳品,鮮羊乳,鮮配家鮮羊乳
133205,嘉義區漁會新塭冷凍食品加工廠,嘉義縣布袋鎮復興里3鄰新塭526號之1,05-3430286,05-3430288,戴澤文,水產加工品,冷藏水產品,湧升蚵
010502,台灣農畜產工業股份有限公司,屏東縣屏東市建國路480號,08-7520525,08-7556980,張華欣,肉品,冷凍豬肉,冷凍豬肉
150502,四方乳品工業股份有限公司,苗栗縣竹南鎮大厝里9鄰59-13號,037-472609,037-472612,葉彩連,乳品,鮮乳,四方鮮乳低脂鮮乳
019883,立瑞畜產有限公司,雲林縣土庫鎮後埔里19鄰雙人厝123號,05-6656911,05-6656917,,肉品,冷藏雞肉,冷藏雞肉
122301,百菓園水果企業有限公司,新北市淡水區民權路27號4樓,(02)2893-5721,(02)2891-7549 ,,生鮮截切蔬果,生鮮截切水果類,生鮮截切水果類-鳳梨
061302,統皓食品股份有限公司,新北市五股區五權路49號,02-22900079,02-22984514,鄭得興,即食餐食,18℃恆溫製品,鮮蟹手捲
140205,合隆毛廠股份有限公司,桃園市大園區和平西路2段112號,02-55818888,02-55828888,陳彥誠,羽絨,鴨絨,精洗廠鵝絨：CAS 95/5台灣原產鵝絨
022452,奇美食品股份有限公司,高雄市湖內區公館里中山路2段51號,07-6993901,07-6993020,宋光夫,冷凍食品,調理冷凍食品-冷凍米食類製品,冷凍珍珠丸
061907,禎祥食品工業股份有限公司(即食餐食),嘉義縣朴子市竹村里鴨母寮1-3號,05-3692211,05-3692692,張晁禎,即食餐食,殺菌軟袋保久飯（餐）,養生珍菇雞
011532,新東陽股份有限公司大園廠,桃園市大園區大工路11號,03-3866317,03-3866370,麥寬成,肉品,肉酥,海苔肉鬆
136163,興得國際有限公司,高雄市茄萣區民有路51號,07-6986565,07-6986000,,水產加工品,冷凍水產品,冷凍魷魚圈
019803,立瑞畜產有限公司,雲林縣土庫鎮後埔里19鄰雙人厝123號,05-6656911,05-6656917,,肉品,冷藏雞肉,冷藏雞肉
